5998
 0  0 
 0.250125 -8.926e-09 
 0.50025 -4.94973e-08 
 0.750375 -1.40862e-07 
 1.0005 -2.99389e-07 
 1.25063 -5.37833e-07 
 1.50075 -8.64613e-07 
 1.75088 -1.28323e-06 
 2.001 -1.79182e-06 
 2.25113 -2.38291e-06 
 2.50125 -3.0433e-06 
 2.75138 -3.75416e-06 
 3.0015 -4.49134e-06 
 3.25163 -5.22583e-06 
 3.50175 -5.92437e-06 
 3.75188 -6.55029e-06 
 4.002 -7.0645e-06 
 4.25213 -7.42648e-06 
 4.50225 -7.59559e-06 
 4.75238 -7.53224e-06 
 5.0025 -7.19925e-06 
 5.25263 -6.56316e-06 
 5.50275 -5.59554e-06 
 5.75288 -4.27427e-06 
 6.003 -2.58465e-06 
 6.25313 -5.2047e-07 
 6.50325  1.91508e-06 
 6.75338  4.70871e-06 
 7.0035  7.83658e-06 
 7.25363  1.12639e-05 
 7.50375  1.49451e-05 
 7.75388  1.88239e-05 
 8.004  2.28337e-05 
 8.25413  2.68988e-05 
 8.50425  3.09349e-05 
 8.75438  3.48508e-05 
 9.0045  3.85497e-05 
 9.25463  4.1931e-05 
 9.50475  4.48921e-05 
 9.75488  4.73309e-05 
 10.005  4.91477e-05 
 10.2551  5.02473e-05 
 10.5053  5.05418e-05 
 10.7554  4.99526e-05 
 11.0055  4.84129e-05 
 11.2556  4.58694e-05 
 11.5058  4.22848e-05 
 11.7559  3.76394e-05 
 12.006  3.19323e-05 
 12.2561  2.51832e-05 
 12.5063  1.7433e-05 
 12.7564  8.74414e-06 
 13.0065 -7.98852e-07 
 13.2566 -1.10899e-05 
 13.5068 -2.2002e-05 
 13.7569 -3.33885e-05 
 14.007 -4.50844e-05 
 14.2571 -5.69087e-05 
 14.5073 -6.86665e-05 
 14.7574 -8.01521e-05 
 15.0075 -9.11516e-05 
 15.2576 -0.000101447 
 15.5078 -0.00011082 
 15.7579 -0.000119054 
 16.008 -0.000125941 
 16.2581 -0.000131284 
 16.5083 -0.0001349 
 16.7584 -0.000136628 
 17.0085 -0.000136327 
 17.2586 -0.000133884 
 17.5088 -0.000129217 
 17.7589 -0.000122275 
 18.009 -0.000113044 
 18.2591 -0.000101546 
 18.5093 -8.78423e-05 
 18.7594 -7.20346e-05 
 19.0095 -5.42631e-05 
 19.2596 -3.47077e-05 
 19.5098 -1.35861e-05 
 19.7599  8.84768e-06 
 20.01  3.23063e-05 
 20.2601  5.64723e-05 
 20.5103  8.10014e-05 
 20.7604  0.000105528 
 21.0105  0.00012967 
 21.2606  0.000153033 
 21.5108  0.000175219 
 21.7609  0.000195828 
 22.011  0.000214472 
 22.2611  0.000230773 
 22.5113  0.000244377 
 22.7614  0.000254954 
 23.0115  0.00026221 
 23.2616  0.000265892 
 23.5118  0.000265789 
 23.7619  0.000261743 
 24.012  0.00025365 
 24.2621  0.000241465 
 24.5123  0.000225206 
 24.7624  0.000204954 
 25.0125  0.000180853 
 25.2626  0.000153114 
 25.5128  0.000122014 
 25.7629  8.78877e-05 
 26.013  5.11326e-05 
 26.2631  1.21996e-05 
 26.5133 -2.84099e-05 
 26.7634 -7.01507e-05 
 27.0135 -0.00011244 
 27.2636 -0.000154667 
 27.5138 -0.000196199 
 27.7639 -0.000236391 
 28.014 -0.000274598 
 28.2641 -0.00031018 
 28.5143 -0.000342516 
 28.7644 -0.000371014 
 29.0145 -0.000395117 
 29.2646 -0.000414319 
 29.5148 -0.000428168 
 29.7649 -0.00043628 
 30.015 -0.000438342 
 30.2651 -0.000434125 
 30.5153 -0.000423485 
 30.7654 -0.000406367 
 31.0155 -0.000382816 
 31.2656 -0.000352972 
 31.5158 -0.000317072 
 31.7659 -0.000275454 
 32.016 -0.000228549 
 32.2661 -0.00017688 
 32.5163 -0.000121057 
 32.7664 -6.17718e-05 
 33.0165  2.14728e-07 
 33.2666  6.40775e-05 
 33.5168  0.00012894 
 33.7669  0.000193884 
 34.017  0.000257967 
 34.2671  0.000320227 
 34.5173  0.000379706 
 34.7674  0.000435458 
 35.0175  0.000486566 
 35.2676  0.000532155 
 35.5178  0.000571408 
 35.7679  0.000603577 
 36.018  0.000628 
 36.2681  0.00064411 
 36.5183  0.000651446 
 36.7684  0.000649664 
 37.0185  0.000638545 
 37.2686  0.000618 
 37.5188  0.000588076 
 37.7689  0.000548959 
 38.019  0.000500974 
 38.2691  0.000444583 
 38.5193  0.000380384 
 38.7694  0.000309104 
 39.0195  0.000231589 
 39.2696  0.000148801 
 39.5198  6.17999e-05 
 39.7699 -2.82657e-05 
 40.02 -0.000120175 
 40.2701 -0.000212649 
 40.5203 -0.000304373 
 40.7704 -0.000394008 
 41.0205 -0.000480215 
 41.2706 -0.000561673 
 41.5208 -0.000637097 
 41.7709 -0.000705263 
 42.021 -0.000765019 
 42.2711 -0.000815312 
 42.5213 -0.0008552 
 42.7714 -0.00088387 
 43.0215 -0.000900653 
 43.2716 -0.000905038 
 43.5218 -0.000896679 
 43.7719 -0.00087541 
 44.022 -0.000841245 
 44.2721 -0.000794385 
 44.5223 -0.000735219 
 44.7724 -0.000664323 
 45.0225 -0.000582453 
 45.2726 -0.000490541 
 45.5228 -0.000389682 
 45.7729 -0.000281125 
 46.023 -0.000166256 
 46.2731 -4.658e-05 
 46.5233  7.62962e-05 
 46.7734  0.000200686 
 47.0235  0.000324848 
 47.2736  0.000447005 
 47.5238  0.000565375 
 47.7739  0.000678192 
 48.024  0.000783736 
 48.2741  0.000880354 
 48.5243  0.000966489 
 48.7744  0.00104071 
 49.0245  0.00110171 
 49.2746  0.00114836 
 49.5248  0.00117973 
 49.7749  0.00119505 
 50.025  0.0011938 
 50.2751  0.00117567 
 50.5253  0.0011406 
 50.7754  0.00108875 
 51.0255  0.00102054 
 51.2756  0.000936631 
 51.5258  0.000837915 
 51.7759  0.000725513 
 52.026  0.000600766 
 52.2761  0.000465214 
 52.5263  0.00032058 
 52.7764  0.000168748 
 53.0265  1.17396e-05 
 53.2766 -0.000148312 
 53.5268 -0.000309192 
 53.7769 -0.000468636 
 54.027 -0.000624356 
 54.2771 -0.00077408 
 54.5273 -0.000915578 
 54.7774 -0.0010467 
 55.0275 -0.0011654 
 55.2776 -0.00126979 
 55.5278 -0.00135814 
 55.7779 -0.00142891 
 56.028 -0.00148079 
 56.2781 -0.00151274 
 56.5283 -0.00152396 
 56.7784 -0.00151392 
 57.0285 -0.00148243 
 57.2786 -0.00142955 
 57.5288 -0.00135567 
 57.7789 -0.0012615 
 58.029 -0.00114801 
 58.2791 -0.00101651 
 58.5293 -0.00086854 
 58.7794 -0.000705929 
 59.0295 -0.000530736 
 59.2796 -0.00034523 
 59.5298 -0.000151864 
 59.7799  4.67575e-05 
 60.03  0.000247914 
 60.2801  0.000448805 
 60.5303  0.000646592 
 60.7804  0.000838433 
 61.0305  0.00102153 
 61.2806  0.00119315 
 61.5308  0.00135071 
 61.7809  0.00149175 
 62.031  0.00161405 
 62.2811  0.00171557 
 62.5313  0.00179457 
 62.7814  0.0018496 
 63.0315  0.00187951 
 63.2816  0.00188351 
 63.5318  0.00186113 
 63.7819  0.00181232 
 64.032  0.00173735 
 64.2821  0.0016369 
 64.5323  0.001512 
 64.7824  0.00136405 
 65.0325  0.00119481 
 65.2826  0.00100633 
 65.5328  0.000801005 
 65.7829  0.00058147 
 66.033  0.000350616 
 66.2831  0.000111528 
 66.5333 -0.000132545 
 66.7834 -0.000378239 
 67.0335 -0.000622119 
 67.2836 -0.000860728 
 67.5338 -0.00109063 
 67.7839 -0.00130848 
 68.034 -0.00151103 
 68.2841 -0.00169524 
 68.5343 -0.00185824 
 68.7844 -0.00199746 
 69.0345 -0.00211062 
 69.2846 -0.00219576 
 69.5348 -0.00225131 
 69.7849 -0.00227609 
 70.035 -0.00226933 
 70.2851 -0.00223071 
 70.5353 -0.00216035 
 70.7854 -0.0020588 
 71.0355 -0.00192708 
 71.2856 -0.00176665 
 71.5358 -0.00157937 
 71.7859 -0.00136754 
 72.036 -0.0011338 
 72.2861 -0.000881152 
 72.5363 -0.000612901 
 72.7864 -0.000332611 
 73.0365 -4.40644e-05 
 73.2866  0.000248794 
 73.5368  0.000541906 
 73.7869  0.000831161 
 74.037  0.00111245 
 74.2871  0.00138172 
 74.5373  0.00163505 
 74.7874  0.00186868 
 75.0375  0.00207909 
 75.2876  0.00226303 
 75.5378  0.0024176 
 75.7879  0.00254027 
 76.038  0.00262892 
 76.2881  0.00268191 
 76.5383  0.00269804 
 76.7884  0.00267665 
 77.0385  0.00261759 
 77.2886  0.00252123 
 77.5388  0.00238847 
 77.7889  0.00222075 
 78.039  0.00201999 
 78.2891  0.00178863 
 78.5393  0.00152954 
 78.7894  0.00124603 
 79.0395  0.000941793 
 79.2896  0.000620844 
 79.5398  0.000287491 
 79.7899 -5.37398e-05 
 80.04 -0.000398156 
 80.2901 -0.000740969 
 80.5403 -0.00107736 
 80.7904 -0.00140253 
 81.0405 -0.00171181 
 81.2906 -0.00200069 
 81.5408 -0.00226488 
 81.7909 -0.00250041 
 82.041 -0.00270366 
 82.2911 -0.00287142 
 82.5413 -0.00300095 
 82.7914 -0.00309001 
 83.0415 -0.00313691 
 83.2916 -0.00314052 
 83.5418 -0.00310033 
 83.7919 -0.00301642 
 84.042 -0.00288948 
 84.2921 -0.00272083 
 84.5423 -0.00251238 
 84.7924 -0.00226662 
 85.0425 -0.00198659 
 85.2926 -0.00167583 
 85.5428 -0.00133839 
 85.7929 -0.000978682 
 86.043 -0.000601519 
 86.2931 -0.000211991 
 86.5433  0.000184582 
 86.7934  0.000582724 
 87.0435  0.000976881 
 87.2936  0.0013615 
 87.5438  0.0017311 
 87.7939  0.00208035 
 88.044  0.00240417 
 88.2941  0.00269776 
 88.5443  0.00295671 
 88.7944  0.00317705 
 89.0445  0.00335529 
 89.2946  0.00348854 
 89.5448  0.00357446 
 89.7949  0.00361139 
 90.045  0.00359832 
 90.2951  0.00353493 
 90.5453  0.00342162 
 90.7954  0.00325947 
 91.0455  0.00305027 
 91.2956  0.00279648 
