#Level        Energy                    Ionization           Population         Target time     Target variance
98	2.33859342134743083E-002	0.0000000            0.0000000		 -1d0 		 0d0
99	2.33869836809245633E-002	0.0000000            0.0000000		 -1d0 		 0d0
100	2.34276206716626800E-002	0.0000000            0.0000000		 -1d0 		 0d0
101	2.36077559647608799E-002	0.0000000            0.0000000		 -1d0 		 0d0
102	2.37612480164411562E-002	0.0000000            0.0000000		 -1d0 		 0d0
103	2.37670954571289443E-002	0.0000000            0.0000000		 -1d0 		 0d0
104	2.38017065900954505E-002	0.0000000            0.0000000		 -1d0 		 0d0
105	2.38214788799300803E-002	0.0000000            0.0000000		 -1d0 		 0d0
106	2.39041159265810516E-002	0.0000000            0.0000000		 -1d0 		 0d0
107	2.39638362157586840E-002	0.0000000            0.0000000		 -1d0 		 0d0
108	2.39787285333121492E-002	0.0000000            0.0000000		 -1d0 		 0d0
109	2.39908882411596497E-002	0.0000000            0.0000000		 -1d0 		 0d0
110	2.40018845792711252E-002	0.0000000            0.0000000		 -1d0 		 0d0
111	2.40312709687912664E-002	0.0000000            0.0000000		 -1d0 		 0d0
112	2.40359462332381431E-002	0.0000000            0.0000000		 -1d0 		 0d0
113	2.40792903219127913E-002	0.0000000            0.0000000		 -1d0 		 0d0
114	2.41963727223515578E-002	0.0000000            0.0000000		 -1d0 		 0d0
115	2.44157847015848313E-002	0.0000000            0.0000000		 -1d0 		 0d0
116	2.44249974655898448E-002	0.0000000            0.0000000		 -1d0 		 0d0
117	2.44344007236284751E-002	0.0000000            0.0000000		 -1d0 		 0d0
118	2.44413043118732708E-002	0.0000000            0.0000000		 -1d0 		 0d0
119	2.44688244586672848E-002	0.0000000            0.0000000		 -1d0 		 0d0
120	2.46805494814663490E-002	0.0000000            0.0000000		 -1d0 		 0d0
121	2.46833635604178890E-002	0.0000000            0.0000000		 -1d0 		 0d0
122	2.47152118476638392E-002	0.0000000            0.0000000		 -1d0 		 0d0
123	2.48790287953769111E-002	0.0000000            0.0000000		 -1d0 		 0d0
124	2.48876102490698456E-002	0.0000000            0.0000000		 -1d0 		 0d0
125	2.49099723316708876E-002	0.0000000            0.0000000		 -1d0 		 0d0
126	2.49202690826226363E-002	0.0000000            0.0000000		 -1d0 		 0d0
127	2.49295737983981115E-002	0.0000000            0.0000000		 -1d0 		 0d0
128	2.50807333154463019E-002	0.0000000            0.0000000		 -1d0 		 0d0
129	2.53465122324856781E-002	0.0000000            0.0000000		 -1d0 		 0d0
130	2.53470766194548343E-002	0.0000000            0.0000000		 -1d0 		 0d0
131	2.54249833367241052E-002	0.0000000            0.0000000		 -1d0 		 0d0
132	2.54353115890948167E-002	0.0000000            0.0000000		 -1d0 		 0d0
133	2.54535996000810963E-002	0.0000000            0.0000000		 -1d0 		 0d0
134	2.54568497917220631E-002	0.0000000            0.0000000		 -1d0 		 0d0
135	2.56472848420767618E-002	0.0000000            0.0000000		 -1d0 		 0d0
136	2.57042507006633135E-002	0.0000000            0.0000000		 -1d0 		 0d0
137	2.58449619160346956E-002	0.0000000            0.0000000		 -1d0 		 0d0
138	2.58465441813223000E-002	0.0000000            0.0000000		 -1d0 		 0d0
139	2.58819919626499598E-002	0.0000000            0.0000000		 -1d0 		 0d0
140	2.58882758561087625E-002	0.0000000            0.0000000		 -1d0 		 0d0
141	2.59715841107108665E-002	0.0000000            0.0000000		 -1d0 		 0d0
142	2.60016344124856628E-002	0.0000000            0.0000000		 -1d0 		 0d0
143	2.60057889011871893E-002	0.0000000            0.0000000		 -1d0 		 0d0
144	2.60903582222112851E-002	0.0000000            0.0000000		 -1d0 		 0d0
145	2.61271585925853568E-002	0.0000000            0.0000000		 -1d0 		 0d0
146	2.61538417197656747E-002	0.0000000            0.0000000		 -1d0 		 0d0
147	2.63394557961259927E-002	0.0000000            0.0000000		 -1d0 		 0d0
148	2.63673148700336209E-002	0.0000000            0.0000000		 -1d0 		 0d0
149	2.63811737866393899E-002	0.0000000            0.0000000		 -1d0 		 0d0
150	2.63981534564133695E-002	0.0000000            0.0000000		 -1d0 		 0d0
151	2.64019023269375618E-002	0.0000000            0.0000000		 -1d0 		 0d0
152	2.64453058209181517E-002	0.0000000            0.0000000		 -1d0 		 0d0
153	2.64819015175077263E-002	0.0000000            0.0000000		 -1d0 		 0d0
154	2.64844951910589224E-002	0.0000000            0.0000000		 -1d0 		 0d0
155	2.65509452631138981E-002	0.0000000            0.0000000		 -1d0 		 0d0
156	2.65647261809661521E-002	0.0000000            0.0000000		 -1d0 		 0d0
157	2.65700169181973325E-002	0.0000000            0.0000000		 -1d0 		 0d0
158	2.67261444845415634E-002	0.0000000            0.0000000		 -1d0 		 0d0
159	2.67370619670505849E-002	0.0000000            0.0000000		 -1d0 		 0d0
160	2.67801766518439531E-002	0.0000000            0.0000000		 -1d0 		 0d0
161	2.68633657217408894E-002	0.0000000            0.0000000		 -1d0 		 0d0
162	2.68714627095696761E-002	0.0000000            0.0000000		 -1d0 		 0d0
163	2.68863112181841196E-002	0.0000000            0.0000000		 -1d0 		 0d0
164	2.69427538354214298E-002	0.0000000            0.0000000		 -1d0 		 0d0
165	2.69490072970661881E-002	0.0000000            0.0000000		 -1d0 		 0d0
166	2.69776006971415433E-002	0.0000000            0.0000000		 -1d0 		 0d0
167	2.70559658645148672E-002	0.0000000            0.0000000		 -1d0 		 0d0
168	2.70710637736629976E-002	0.0000000            0.0000000		 -1d0 		 0d0
169	2.71150210683628427E-002	0.0000000            0.0000000		 -1d0 		 0d0
170	2.72479580787497455E-002	0.0000000            0.0000000		 -1d0 		 0d0
171	2.72573775554954371E-002	0.0000000            0.0000000		 -1d0 		 0d0
172	2.72613107754346093E-002	0.0000000            0.0000000		 -1d0 		 0d0
173	2.73742879480583165E-002	0.0000000            0.0000000		 -1d0 		 0d0
174	2.73886848648616406E-002	0.0000000            0.0000000		 -1d0 		 0d0
175	2.74086944245040369E-002	0.0000000            0.0000000		 -1d0 		 0d0
176	2.74276657659036915E-002	0.0000000            0.0000000		 -1d0 		 0d0
177	2.74516461142018942E-002	0.0000000            0.0000000		 -1d0 		 0d0
178	2.75223139459225899E-002	0.0000000            0.0000000		 -1d0 		 0d0
179	2.75321832107034321E-002	0.0000000            0.0000000		 -1d0 		 0d0
180	2.75962776133161503E-002	0.0000000            0.0000000		 -1d0 		 0d0
181	2.76019603845672028E-002	0.0000000            0.0000000		 -1d0 		 0d0
182	2.76333180670122747E-002	0.0000000            0.0000000		 -1d0 		 0d0
183	2.76953131405691666E-002	0.0000000            0.0000000		 -1d0 		 0d0
184	2.77381095570825749E-002	0.0000000            0.0000000		 -1d0 		 0d0
185	2.77526895418114677E-002	0.0000000            0.0000000		 -1d0 		 0d0
186	2.77688421080255973E-002	0.0000000            0.0000000		 -1d0 		 0d0
187	2.78456538085633185E-002	0.0000000            0.0000000		 -1d0 		 0d0
188	2.78512663445738273E-002	0.0000000            0.0000000		 -1d0 		 0d0
189	2.79532434290066349E-002	0.0000000            0.0000000		 -1d0 		 0d0
190	2.79816015006423453E-002	0.0000000            0.0000000		 -1d0 		 0d0
191	2.80487658407462294E-002	0.0000000            0.0000000		 -1d0 		 0d0
192	2.80497708866328244E-002	0.0000000            0.0000000		 -1d0 		 0d0
193	2.81538777106883180E-002	0.0000000            0.0000000		 -1d0 		 0d0
194	2.81591398102676825E-002	0.0000000            0.0000000		 -1d0 		 0d0
195	2.81826776341766519E-002	0.0000000            0.0000000		 -1d0 		 0d0
196	2.81872383331925359E-002	0.0000000            0.0000000		 -1d0 		 0d0
197	2.82119539426633759E-002	0.0000000            0.0000000		 -1d0 		 0d0
198	2.83115542944285294E-002	0.0000000            0.0000000		 -1d0 		 0d0
199	2.83851136315783383E-002	0.0000000            0.0000000		 -1d0 		 0d0
200	2.84177150477706759E-002	0.0000000            0.0000000		 -1d0 		 0d0
201	2.84501782839677586E-002	0.0000000            0.0000000		 -1d0 		 0d0
202	2.84527735515288441E-002	0.0000000            0.0000000		 -1d0 		 0d0
203	2.84648732436227798E-002	0.0000000            0.0000000		 -1d0 		 0d0
204	2.85284833145375838E-002	0.0000000            0.0000000		 -1d0 		 0d0
205	2.86355532104785038E-002	0.0000000            0.0000000		 -1d0 		 0d0
206	2.86570418521749706E-002	0.0000000            0.0000000		 -1d0 		 0d0
207	2.87215817952678303E-002	0.0000000            0.0000000		 -1d0 		 0d0
208	2.87370395999727406E-002	0.0000000            0.0000000		 -1d0 		 0d0
209	2.87581826500717189E-002	0.0000000            0.0000000		 -1d0 		 0d0
210	2.87678934141630538E-002	0.0000000            0.0000000		 -1d0 		 0d0
211	2.87680211279159465E-002	0.0000000            0.0000000		 -1d0 		 0d0
212	2.87843005553700855E-002	0.0000000            0.0000000		 -1d0 		 0d0
213	2.88138765132594371E-002	0.0000000            0.0000000		 -1d0 		 0d0
214	2.89873009796974869E-002	0.0000000            0.0000000		 -1d0 		 0d0
215	2.90134500034853193E-002	0.0000000            0.0000000		 -1d0 		 0d0
216	2.90260354163269507E-002	0.0000000            0.0000000		 -1d0 		 0d0
217	2.90950608341530130E-002	0.0000000            0.0000000		 -1d0 		 0d0
218	2.91539785934168370E-002	0.0000000            0.0000000		 -1d0 		 0d0
219	2.92560402842013678E-002	0.0000000            0.0000000		 -1d0 		 0d0
220	2.93069055149412193E-002	0.0000000            0.0000000		 -1d0 		 0d0
221	2.93258287717077723E-002	0.0000000            0.0000000		 -1d0 		 0d0
222	2.93577022844884079E-002	0.0000000            0.0000000		 -1d0 		 0d0
223	2.93719901759005482E-002	0.0000000            0.0000000		 -1d0 		 0d0
224	2.94197524043024600E-002	0.0000000            0.0000000		 -1d0 		 0d0
225	2.95176148563776296E-002	0.0000000            0.0000000		 -1d0 		 0d0
226	2.95796472747251529E-002	0.0000000            0.0000000		 -1d0 		 0d0
227	2.95899236648673805E-002	0.0000000            0.0000000		 -1d0 		 0d0
228	2.95983023404597853E-002	0.0000000            0.0000000		 -1d0 		 0d0
229	2.96389988392291304E-002	0.0000000            0.0000000		 -1d0 		 0d0
230	2.96484084252096776E-002	0.0000000            0.0000000		 -1d0 		 0d0
231	2.96707483686616154E-002	0.0000000            0.0000000		 -1d0 		 0d0
232	2.96717292208881940E-002	0.0000000            0.0000000		 -1d0 		 0d0
233	2.96911127374516921E-002	0.0000000            0.0000000		 -1d0 		 0d0
234	2.96925798508256011E-002	0.0000000            0.0000000		 -1d0 		 0d0
235	2.97642628516946277E-002	0.0000000            0.0000000		 -1d0 		 0d0
236	2.99601719197339356E-002	0.0000000            0.0000000		 -1d0 		 0d0
237	2.99658312690775641E-002	0.0000000            0.0000000		 -1d0 		 0d0
238	3.00086838204570439E-002	0.0000000            0.0000000		 -1d0 		 0d0
239	3.00162277020110391E-002	0.0000000            0.0000000		 -1d0 		 0d0
240	3.00207201936581666E-002	0.0000000            0.0000000		 -1d0 		 0d0
241	3.00243064716249689E-002	0.0000000            0.0000000		 -1d0 		 0d0
242	3.00358015276201359E-002	0.0000000            0.0000000		 -1d0 		 0d0
243	3.00375322288524427E-002	0.0000000            0.0000000		 -1d0 		 0d0
244	3.00465289659224630E-002	0.0000000            0.0000000		 -1d0 		 0d0
245	3.00501031700897217E-002	0.0000000            0.0000000		 -1d0 		 0d0
246	3.01344262189692236E-002	0.0000000            0.0000000		 -1d0 		 0d0
247	3.01631332686213421E-002	0.0000000            0.0000000		 -1d0 		 0d0
248	3.01844088201997443E-002	0.0000000            0.0000000		 -1d0 		 0d0
249	3.02031669377247104E-002	0.0000000            0.0000000		 -1d0 		 0d0
250	3.02770190825020283E-002	0.0000000            0.0000000		 -1d0 		 0d0
251	3.02837708456179869E-002	0.0000000            0.0000000		 -1d0 		 0d0
252	3.02838265139283545E-002	0.0000000            0.0000000		 -1d0 		 0d0
253	3.02889578685503376E-002	0.0000000            0.0000000		 -1d0 		 0d0
254	3.03501653360416686E-002	0.0000000            0.0000000		 -1d0 		 0d0
255	3.03644777844842839E-002	0.0000000            0.0000000		 -1d0 		 0d0
256	3.03855645064498234E-002	0.0000000            0.0000000		 -1d0 		 0d0
257	3.04981033551829026E-002	0.0000000            0.0000000		 -1d0 		 0d0
258	3.05363101455672740E-002	0.0000000            0.0000000		 -1d0 		 0d0
259	3.05370751339875367E-002	0.0000000            0.0000000		 -1d0 		 0d0
260	3.05378375579970218E-002	0.0000000            0.0000000		 -1d0 		 0d0
261	3.06449445180824002E-002	0.0000000            0.0000000		 -1d0 		 0d0
262	3.06981331482233943E-002	0.0000000            0.0000000		 -1d0 		 0d0
263	3.07460035715396360E-002	0.0000000            0.0000000		 -1d0 		 0d0
264	3.07546983729018349E-002	0.0000000            0.0000000		 -1d0 		 0d0
265	3.08842349862698852E-002	0.0000000            0.0000000		 -1d0 		 0d0
266	3.08852881589299737E-002	0.0000000            0.0000000		 -1d0 		 0d0
267	3.10023234473207343E-002	0.0000000            0.0000000		 -1d0 		 0d0
268	3.10043543626022516E-002	0.0000000            0.0000000		 -1d0 		 0d0
269	3.10252814571591977E-002	0.0000000            0.0000000		 -1d0 		 0d0
270	3.10349658973424307E-002	0.0000000            0.0000000		 -1d0 		 0d0
271	3.10967302746445774E-002	0.0000000            0.0000000		 -1d0 		 0d0
272	3.10990915918007080E-002	0.0000000            0.0000000		 -1d0 		 0d0
273	3.11168505119489985E-002	0.0000000            0.0000000		 -1d0 		 0d0
274	3.11805377413024477E-002	0.0000000            0.0000000		 -1d0 		 0d0
275	3.12047586249339787E-002	0.0000000            0.0000000		 -1d0 		 0d0
276	3.12319238948978138E-002	0.0000000            0.0000000		 -1d0 		 0d0
277	3.12542003138456120E-002	0.0000000            0.0000000		 -1d0 		 0d0
278	3.12713598527937578E-002	0.0000000            0.0000000		 -1d0 		 0d0
279	3.14270524087965283E-002	0.0000000            0.0000000		 -1d0 		 0d0
280	3.14508699534159011E-002	0.0000000            0.0000000		 -1d0 		 0d0
281	3.14584531556251351E-002	0.0000000            0.0000000		 -1d0 		 0d0
282	3.14602361405687397E-002	0.0000000            0.0000000		 -1d0 		 0d0
283	3.14785571194950778E-002	0.0000000            0.0000000		 -1d0 		 0d0
284	3.14841585955803818E-002	0.0000000            0.0000000		 -1d0 		 0d0
285	3.14984798780877373E-002	0.0000000            0.0000000		 -1d0 		 0d0
286	3.15213523364763909E-002	0.0000000            0.0000000		 -1d0 		 0d0
287	3.15505967078137592E-002	0.0000000            0.0000000		 -1d0 		 0d0
288	3.15523996687072858E-002	0.0000000            0.0000000		 -1d0 		 0d0
289	3.16648561175555676E-002	0.0000000            0.0000000		 -1d0 		 0d0
290	3.16911108160517346E-002	0.0000000            0.0000000		 -1d0 		 0d0
291	3.16969709465904359E-002	0.0000000            0.0000000		 -1d0 		 0d0
292	3.17079853042416537E-002	0.0000000            0.0000000		 -1d0 		 0d0
293	3.17087732968503733E-002	0.0000000            0.0000000		 -1d0 		 0d0
294	3.17298173403125841E-002	0.0000000            0.0000000		 -1d0 		 0d0
295	3.17366405523348827E-002	0.0000000            0.0000000		 -1d0 		 0d0
296	3.18205006647264421E-002	0.0000000            0.0000000		 -1d0 		 0d0
297	3.18292265111250611E-002	0.0000000            0.0000000		 -1d0 		 0d0
298	3.18767930976365590E-002	0.0000000            0.0000000		 -1d0 		 0d0
299	3.18803473648736069E-002	0.0000000            0.0000000		 -1d0 		 0d0
300	3.18928739856217183E-002	0.0000000            0.0000000		 -1d0 		 0d0
301	3.19021220126910754E-002	0.0000000            0.0000000		 -1d0 		 0d0
302	3.19234156760302909E-002	0.0000000            0.0000000		 -1d0 		 0d0
303	3.20098113147740462E-002	0.0000000            0.0000000		 -1d0 		 0d0
304	3.20353064727164974E-002	0.0000000            0.0000000		 -1d0 		 0d0
305	3.20511039138705947E-002	0.0000000            0.0000000		 -1d0 		 0d0
306	3.20856280409253583E-002	0.0000000            0.0000000		 -1d0 		 0d0
307	3.20957215931015477E-002	0.0000000            0.0000000		 -1d0 		 0d0
308	3.21297915317087582E-002	0.0000000            0.0000000		 -1d0 		 0d0
309	3.22314460895133728E-002	0.0000000            0.0000000		 -1d0 		 0d0
310	3.22708228707212635E-002	0.0000000            0.0000000		 -1d0 		 0d0
311	3.22710619928281012E-002	0.0000000            0.0000000		 -1d0 		 0d0
312	3.22828540142588716E-002	0.0000000            0.0000000		 -1d0 		 0d0
313	3.23481619169001464E-002	0.0000000            0.0000000		 -1d0 		 0d0
314	3.23629863075110824E-002	0.0000000            0.0000000		 -1d0 		 0d0
315	3.24213995021674500E-002	0.0000000            0.0000000		 -1d0 		 0d0
316	3.25284646436177077E-002	0.0000000            0.0000000		 -1d0 		 0d0
317	3.25482086655936448E-002	0.0000000            0.0000000		 -1d0 		 0d0
318	3.25748714163124550E-002	0.0000000            0.0000000		 -1d0 		 0d0
319	3.25839788703115515E-002	0.0000000            0.0000000		 -1d0 		 0d0
320	3.26152447628379749E-002	0.0000000            0.0000000		 -1d0 		 0d0
321	3.26367555524437122E-002	0.0000000            0.0000000		 -1d0 		 0d0
322	3.26522027032919021E-002	0.0000000            0.0000000		 -1d0 		 0d0
323	3.26868828043638537E-002	0.0000000            0.0000000		 -1d0 		 0d0
324	3.27183962025248409E-002	0.0000000            0.0000000		 -1d0 		 0d0
325	3.27543882206764864E-002	0.0000000            0.0000000		 -1d0 		 0d0
326	3.27589402737611182E-002	0.0000000            0.0000000		 -1d0 		 0d0
327	3.27746035408285064E-002	0.0000000            0.0000000		 -1d0 		 0d0
328	3.27930728175676103E-002	0.0000000            0.0000000		 -1d0 		 0d0
329	3.28128374795517708E-002	0.0000000            0.0000000		 -1d0 		 0d0
330	3.28269011087140225E-002	0.0000000            0.0000000		 -1d0 		 0d0
331	3.28793810315487489E-002	0.0000000            0.0000000		 -1d0 		 0d0
332	3.29185230269475049E-002	0.0000000            0.0000000		 -1d0 		 0d0
333	3.29570368905033884E-002	0.0000000            0.0000000		 -1d0 		 0d0
334	3.29740489238578224E-002	0.0000000            0.0000000		 -1d0 		 0d0
335	3.30150051665516614E-002	0.0000000            0.0000000		 -1d0 		 0d0
336	3.30434950051730902E-002	0.0000000            0.0000000		 -1d0 		 0d0
337	3.30746987943710616E-002	0.0000000            0.0000000		 -1d0 		 0d0
338	3.30810142405764812E-002	0.0000000            0.0000000		 -1d0 		 0d0
339	3.30827160658414762E-002	0.0000000            0.0000000		 -1d0 		 0d0
340	3.31596283896067531E-002	0.0000000            0.0000000		 -1d0 		 0d0
341	3.31679970545214614E-002	0.0000000            0.0000000		 -1d0 		 0d0
342	3.32208778264459909E-002	0.0000000            0.0000000		 -1d0 		 0d0
343	3.32282260198644222E-002	0.0000000            0.0000000		 -1d0 		 0d0
344	3.32465462295032307E-002	0.0000000            0.0000000		 -1d0 		 0d0
345	3.32678133811115176E-002	0.0000000            0.0000000		 -1d0 		 0d0
346	3.32943358419929072E-002	0.0000000            0.0000000		 -1d0 		 0d0
347	3.32976826990342631E-002	0.0000000            0.0000000		 -1d0 		 0d0
348	3.32995402337262145E-002	0.0000000            0.0000000		 -1d0 		 0d0
349	3.33485096789007049E-002	0.0000000            0.0000000		 -1d0 		 0d0
350	3.33514208461669001E-002	0.0000000            0.0000000		 -1d0 		 0d0
351	3.33611826059045380E-002	0.0000000            0.0000000		 -1d0 		 0d0
352	3.33691520694831129E-002	0.0000000            0.0000000		 -1d0 		 0d0
353	3.33693973396053598E-002	0.0000000            0.0000000		 -1d0 		 0d0
354	3.33843873512685713E-002	0.0000000            0.0000000		 -1d0 		 0d0
355	3.34605093153853700E-002	0.0000000            0.0000000		 -1d0 		 0d0
356	3.34682416571124089E-002	0.0000000            0.0000000		 -1d0 		 0d0
357	3.34696914237311155E-002	0.0000000            0.0000000		 -1d0 		 0d0
358	3.34748784257115212E-002	0.0000000            0.0000000		 -1d0 		 0d0
359	3.34823625621024426E-002	0.0000000            0.0000000		 -1d0 		 0d0
360	3.35123486716733601E-002	0.0000000            0.0000000		 -1d0 		 0d0
361	3.35464593645905043E-002	0.0000000            0.0000000		 -1d0 		 0d0
362	3.35927743673068158E-002	0.0000000            0.0000000		 -1d0 		 0d0
363	3.36289996144387426E-002	0.0000000            0.0000000		 -1d0 		 0d0
364	3.36664051168330952E-002	0.0000000            0.0000000		 -1d0 		 0d0
365	3.36735698015937432E-002	0.0000000            0.0000000		 -1d0 		 0d0
366	3.37970470364693173E-002	0.0000000            0.0000000		 -1d0 		 0d0
