"Berlin, Botanischer Volkspark"	9132511
"Berlin, Bötzow-Bahn"	9027359
"Berlin, Bötzowstraße"	9110520
"Berlin, Bouchestraße"	9190506
"Berlin, Boxberger Straße"	9170535
"Berlin, Boxhagener Platz"	9120530
"Berlin, Boxhagener Straße/Holteistraße"	9120013
"Berlin, Brabanter Platz"	9044151
"Berlin, Braillestraße"	9066181
"Berlin, Brandenburgplatz"	9180512
"Berlin, Brandwerder"	9037122
"Berlin, Branitzer Straße"	9175516
"Berlin, Braunellensteig"	9195513
"Berlin, Bredereckstraße"	9175540
"Berlin, Brehmestraße"	9130514
"Berlin, Breitehornweg"	9038201
"Berlin, Breite Straße"	9063291
"Berlin, Breite Straße/Markt"	9029303
"Berlin, Breitkopfstraße"	9085262
"Berlin, Breitscheidplatz"	9023252
"Berlin, Bremer Straße"	9066354
"Berlin, Breslauer Platz"	9061105
"Berlin, Brienzer Straße"	9011207
"Berlin, Briesener Weg"	9175525
"Berlin, Bristolstraße"	9011152
"Berlin, Britzer Damm/Gradestraße"	9080103
"Berlin, Britzer Damm/Gutschmidtstraße"	9080407
"Berlin, Britzer Damm/Mohriner Allee"	9080406
"Berlin, Britzer Garten"	9080652
"Berlin, Britzer Straße"	9192504
"Berlin, Brixplatz"	9026102
"Berlin, Brockenstraße"	9076151
"Berlin, Brodowiner Ring"	9170524
"Berlin, Brotteroder Straße"	9067301
"Berlin, Bruchsaler Straße"	9176536
"Berlin, Bruchstückgraben"	9095155
"Berlin, Bruchwitzstraße"	9067258
"Berlin, Brückenstraße"	9192506
"Berlin, Brüggemannstraße"	9060151
"Berlin, Brunnenplatz"	9008106
"Berlin, Brunnenstraße/Invalidenstraße"	9100041
"Berlin, Bruno-Bürgel-Weg"	9192502
"Berlin, Bruno-Wille-Straße"	9182507
"Berlin, Brunsbütteler Damm/Nennhauser Damm"	9037103
"Berlin, Brunsbütteler Damm/Ruhlebener Straße"	9031101
"Berlin, Brunsbütteler Damm/Stadtgrenze"	9037114
"Berlin, Brusebergstraße"	9085150
"Berlin, Bucher Chaussee/Achillesstraße"	9143513
"Berlin, Buchfinkweg"	9082296
"Berlin, Buchholzer Straße 55-61"	9131523
"Berlin, Buchholzer Straße/Wackenbergstraße"	9131511
"Berlin, Buchholzweg"	9019105
"Berlin, Buchhorster Straße"	9132505
"Berlin, Büchnerweg"	9193515
"Berlin, Buchsbaumweg"	9083268
"Berlin, Buckow (bei Beeskow), Bahnhof"	9310614
"Berlin, Buckower Damm/Ringslebenstraße"	9081203
"Berlin, Buckower Ring"	9171513
"Berlin, Budapester Straße"	9005101
"Berlin, Buddestraße"	9089451
"Berlin, Bühler Weg"	9081151
"Berlin, Bulgarische Straße"	9190002
"Berlin, Bundesarchiv"	9066302
"Berlin, Bundeskanzleramt"	9003260
"Berlin, Bundeswehrkrankenhaus"	9100035
"Berlin, Bürgerablage"	9027292
"Berlin, Bürgerpark Marzahn"	9170529
"Berlin, Bürgerpark Pankow"	9131004
"Berlin, Bürknersfelder Straße Ost"	9150507
"Berlin, Bürknersfelder Straße West"	9150506
"Berlin, Burscheider Weg"	9034153
"Berlin, Buschallee"	9140519
"Berlin, Buschallee/Hansastraße"	9140007
"Berlin, Buschiner Straße"	9171524
"Berlin, Büschingstraße"	9120511
"Berlin, Buschkrug"	9080405
"Berlin, Buschkrugallee/Parchimer Allee"	9080403
"Berlin, Buschower Weg"	9037209
"Berlin, Busseallee"	9050381
"Berlin, Bütower Straße"	9176535
"Berlin, Calauer Straße"	9096309
"Berlin, Caligariplatz"	9110031
